home_team,away_team,tournament,is_neutral,year,month,home_roll_goals_for_5,home_roll_goals_against_5,away_roll_goals_for_5,away_roll_goals_against_5,home_roll_unique_scorers_5,away_roll_unique_scorers_5,home_roll_penalty_goals_5,away_roll_penalty_goals_5,home_result
Belarus,Czech Republic,FIFA World Cup qualification,1,2021,10,0.6,1.8,1.0,1.6,0.0,1.4,0.0,0.2,Loss
Estonia,Wales,FIFA World Cup qualification,0,2021,10,1.2,1.4,1.0,1.6,0.0,1.4,0.0,0.4,Loss
Netherlands,Gibraltar,FIFA World Cup qualification,0,2021,10,2.4,0.8,0.4,2.8,2.2,0.0,0.4,0.0,Win
Norway,Montenegro,FIFA World Cup qualification,0,2021,10,2.0,1.0,1.2,1.8,1.6,0.0,0.2,0.0,Win
Latvia,Turkey,FIFA World Cup qualification,0,2021,10,0.8,1.2,1.6,2.4,2.0,1.6,0.4,0.0,Loss
Cyprus,Malta,FIFA World Cup qualification,0,2021,10,0.0,2.8,0.8,1.8,1.2,1.8,0.2,0.0,Draw
Croatia,Slovakia,FIFA World Cup qualification,0,2021,10,2.0,1.0,0.6,1.6,2.6,1.8,0.0,0.0,Draw
Slovenia,Russia,FIFA World Cup qualification,0,2021,10,2.4,0.8,1.2,0.8,1.4,1.4,0.2,0.4,Loss
Iceland,Liechtenstein,FIFA World Cup qualification,0,2021,10,1.0,2.2,0.4,2.8,1.8,0.0,0.2,0.0,Win
North Macedonia,Germany,FIFA World Cup qualification,0,2021,10,1.2,1.0,2.8,0.6,0.0,3.0,0.0,0.0,Loss
Romania,Armenia,FIFA World Cup qualification,0,2021,10,1.0,0.6,0.6,2.2,1.8,0.0,0.0,0.0,Win
Burkina Faso,Djibouti,FIFA World Cup qualification,1,2021,10,1.6,0.8,0.6,3.4,1.8,0.0,0.2,0.0,Win
Mozambique,Cameroon,FIFA World Cup qualification,1,2021,10,0.4,1.6,1.4,0.6,0.0,1.8,0.0,0.2,Loss
Ivory Coast,Malawi,FIFA World Cup qualification,1,2021,10,1.4,0.4,0.6,1.6,2.0,1.2,0.2,0.2,Win
Gabon,Angola,FIFA World Cup qualification,0,2021,10,1.2,1.6,1.0,0.8,1.2,0.0,0.2,0.0,Win
Libya,Egypt,FIFA World Cup qualification,0,2021,10,0.6,0.8,1.8,0.2,0.0,1.4,0.0,0.2,Loss
Taiwan,Indonesia,AFC Asian Cup qualification,1,2021,10,0.75,2.75,1.0,3.0,0.0,0.0,0.0,0.0,Loss
Iran,South Korea,FIFA World Cup qualification,0,2021,10,3.2,0.0,2.0,0.4,3.0,2.6,0.4,0.4,Draw
Syria,Lebanon,FIFA World Cup qualification,1,2021,10,1.2,1.4,0.4,0.6,1.4,1.8,0.6,0.4,Loss
United Arab Emirates,Iraq,FIFA World Cup qualification,0,2021,10,1.8,0.8,0.2,0.8,2.4,2.6,0.4,0.4,Draw
Japan,Australia,FIFA World Cup qualification,0,2021,10,1.4,0.6,2.2,0.2,4.4,2.2,0.4,0.0,Win
Oman,Vietnam,FIFA World Cup qualification,0,2021,10,1.4,1.0,1.4,2.2,1.2,2.2,0.0,0.2,Win
Saudi Arabia,China,FIFA World Cup qualification,0,2021,10,2.2,0.2,2.2,1.4,2.0,3.4,0.4,0.6,Win
Portugal,Luxembourg,FIFA World Cup qualification,0,2021,10,2.2,0.6,0.8,1.6,1.8,0.0,0.6,0.0,Win
Serbia,Azerbaijan,FIFA World Cup qualification,0,2021,10,2.0,0.6,0.4,2.0,1.6,1.0,0.0,0.2,Win
Kosovo,Georgia,FIFA World Cup qualification,0,2021,10,0.6,1.2,0.2,2.8,1.0,1.2,0.0,0.2,Loss
Sweden,Greece,FIFA World Cup qualification,0,2021,10,1.8,1.2,1.6,1.0,1.8,0.0,0.2,0.0,Win
Bulgaria,Northern Ireland,FIFA World Cup qualification,0,2021,10,1.4,1.6,1.0,0.8,1.0,1.6,0.2,0.4,Win
Lithuania,Switzerland,FIFA World Cup qualification,0,2021,10,0.8,3.0,1.0,0.4,0.0,1.6,0.0,0.0,Loss
Kazakhstan,Finland,FIFA World Cup qualification,0,2021,10,0.8,2.2,0.4,1.2,0.0,1.0,0.0,0.2,Loss
Ukraine,Bosnia and Herzegovina,FIFA World Cup qualification,0,2021,10,1.2,1.8,1.2,1.0,1.8,1.4,0.0,0.2,Draw
Faroe Islands,Scotland,FIFA World Cup qualification,0,2021,10,1.4,1.8,1.2,1.4,0.0,1.8,0.0,0.2,Loss
Denmark,Austria,FIFA World Cup qualification,0,2021,10,2.6,0.4,1.4,1.6,2.6,0.0,0.2,0.0,Win
Israel,Moldova,FIFA World Cup qualification,0,2021,10,2.2,2.8,0.4,1.8,2.6,1.0,0.0,0.0,Win
England,Hungary,FIFA World Cup qualification,0,2021,10,3.0,0.4,0.8,1.8,2.8,2.4,0.2,0.6,Draw
Albania,Poland,FIFA World Cup qualification,0,2021,10,1.8,1.4,3.8,1.2,0.0,3.0,0.0,0.0,Loss
San Marino,Andorra,FIFA World Cup qualification,0,2021,10,0.4,4.6,0.6,2.2,0.0,1.0,0.0,0.2,Loss
Niger,Algeria,FIFA World Cup qualification,0,2021,10,1.4,2.8,4.4,0.6,0.0,2.6,0.0,0.6,Loss
Zimbabwe,Ghana,FIFA World Cup qualification,0,2021,10,0.4,1.6,0.8,0.6,0.0,1.8,0.0,0.0,Loss
South Africa,Ethiopia,FIFA World Cup qualification,0,2021,10,1.4,0.2,0.8,1.0,1.4,0.0,0.0,0.0,Win
Namibia,Senegal,FIFA World Cup qualification,1,2021,10,0.8,1.4,2.2,0.8,1.4,2.2,0.0,0.2,Loss
Congo,Togo,FIFA World Cup qualification,0,2021,10,0.8,1.6,0.6,1.0,1.0,1.2,0.2,0.0,Loss
Bahrain,New Zealand,Friendly,0,2021,10,3.4,0.6,2.0,1.0,0.0,0.0,0.0,0.0,Loss
Jordan,Uzbekistan,Friendly,0,2021,10,1.2,0.8,2.4,1.2,0.0,0.0,0.0,0.0,Win
Republic of Ireland,Qatar,Friendly,0,2021,10,1.2,0.8,0.4,2.4,0.0,0.0,0.0,0.0,Win
South Sudan,Gambia,Friendly,1,2021,10,0.25,1.0,0.8,0.8,0.0,0.0,0.0,0.0,Loss
Cambodia,Guam,AFC Asian Cup qualification,1,2021,10,0.5,5.5,0.0,3.5,0.0,0.0,0.0,0.0,Win
Morocco,Guinea,FIFA World Cup qualification,0,2021,10,2.4,0.0,1.6,1.2,2.2,1.4,0.2,0.2,Win
Honduras,Jamaica,FIFA World Cup qualification,0,2021,10,0.4,1.6,0.4,1.6,0.0,1.4,0.0,0.0,Loss
United States,Costa Rica,FIFA World Cup qualification,0,2021,10,1.4,0.6,0.6,0.6,1.6,1.8,0.0,0.2,Win
Canada,Panama,FIFA World Cup qualification,0,2021,10,1.2,0.6,1.0,0.4,1.4,1.8,0.2,0.2,Win
El Salvador,Mexico,FIFA World Cup qualification,0,2021,10,0.4,1.4,1.6,0.6,0.0,1.6,0.0,0.2,Loss
Bangladesh,Nepal,SAFF Cup,1,2021,10,0.6,1.8,1.2,1.2,0.0,0.0,0.0,0.0,Draw
Maldives,India,SAFF Cup,0,2021,10,0.8,1.4,1.0,0.6,0.0,0.0,0.0,0.0,Loss
Bolivia,Paraguay,FIFA World Cup qualification,0,2021,10,0.8,2.2,0.6,1.2,1.0,0.0,0.4,0.0,Win
Colombia,Ecuador,FIFA World Cup qualification,0,2021,10,1.0,0.6,1.2,0.6,0.0,0.0,0.0,0.0,Draw
Argentina,Peru,FIFA World Cup qualification,0,2021,10,2.0,0.2,0.8,0.8,1.8,0.0,0.0,0.0,Win
Brazil,Uruguay,FIFA World Cup qualification,0,2021,10,1.2,0.4,1.2,1.2,1.6,1.6,0.2,0.4,Win
Chile,Venezuela,FIFA World Cup qualification,0,2021,10,0.6,1.2,1.0,2.0,1.2,0.0,0.0,0.0,Win
India,Nepal,SAFF Cup,1,2021,10,1.4,0.6,1.2,1.2,0.0,0.0,0.0,0.0,Win
Mexico,Ecuador,Friendly,1,2021,10,1.6,0.4,0.8,0.6,0.0,0.0,0.0,0.0,Loss
El Salvador,Bolivia,Friendly,1,2021,11,0.4,1.8,1.4,2.0,0.0,0.0,0.0,0.0,Loss
Sri Lanka,Maldives,Mahinda Rajapaksa Cup,0,2021,11,0.4,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Draw
Kosovo,Jordan,Friendly,0,2021,11,0.6,1.6,1.8,0.8,0.0,0.0,0.0,0.0,Loss
Nicaragua,Cuba,Friendly,0,2021,11,2.4,0.8,1.4,1.2,0.0,0.0,0.0,0.0,Loss
Bangladesh,Seychelles,Mahinda Rajapaksa Cup,1,2021,11,0.8,1.6,1.0,7.5,0.0,0.0,0.0,0.0,Draw
Czech Republic,Kuwait,Friendly,0,2021,11,1.2,1.2,0.4,1.4,0.0,0.0,0.0,0.0,Win
Kyrgyzstan,Singapore,Friendly,1,2021,11,2.8,1.6,0.25,3.25,0.0,0.0,0.0,0.0,Win
Serbia,Qatar,Friendly,0,2021,11,2.6,0.6,0.4,3.0,0.0,0.0,0.0,0.0,Win
Ukraine,Bulgaria,Friendly,0,2021,11,1.4,1.2,1.8,1.2,0.0,0.0,0.0,0.0,Draw
Uganda,Kenya,FIFA World Cup qualification,0,2021,11,0.6,0.4,0.6,1.6,1.2,1.8,0.0,0.0,Draw
Rwanda,Mali,FIFA World Cup qualification,0,2021,11,1.2,0.8,1.4,0.2,0.0,1.4,0.0,0.2,Loss
Ethiopia,Ghana,FIFA World Cup qualification,1,2021,11,0.8,1.2,1.0,0.4,1.4,1.6,0.2,0.0,Draw
South Africa,Zimbabwe,FIFA World Cup qualification,0,2021,11,1.0,0.2,0.4,1.4,1.4,0.0,0.0,0.0,Win
Congo,Namibia,FIFA World Cup qualification,0,2021,11,1.0,1.4,0.8,1.8,1.0,1.2,0.2,0.0,Draw
Togo,Senegal,FIFA World Cup qualification,0,2021,11,0.6,1.2,2.4,0.6,1.4,2.2,0.0,0.2,Draw
Tanzania,DR Congo,FIFA World Cup qualification,0,2021,11,1.4,0.8,1.0,0.8,0.0,1.8,0.0,0.4,Loss
Benin,Madagascar,FIFA World Cup qualification,0,2021,11,0.6,0.6,0.6,1.2,1.0,0.0,0.0,0.0,Win
Lebanon,Iran,FIFA World Cup qualification,0,2021,11,0.8,0.6,1.4,0.2,1.8,1.4,0.4,0.0,Loss
Iraq,Syria,FIFA World Cup qualification,1,2021,11,0.4,1.2,1.0,2.0,2.6,1.4,0.2,0.0,Draw
South Korea,United Arab Emirates,FIFA World Cup qualification,0,2021,11,1.2,0.6,1.2,1.2,2.0,0.0,0.4,0.0,Win
China,Oman,FIFA World Cup qualification,1,2021,11,1.6,2.0,1.4,1.2,2.8,1.6,0.4,0.2,Draw
Vietnam,Japan,FIFA World Cup qualification,0,2021,11,1.2,2.6,1.6,0.8,0.0,3.0,0.0,0.4,Loss
Australia,Saudi Arabia,FIFA World Cup qualification,0,2021,11,1.8,0.6,2.2,0.6,0.0,0.0,0.0,0.0,Draw
Republic of Ireland,Portugal,FIFA World Cup qualification,0,2021,11,2.0,0.8,3.2,0.4,0.0,0.0,0.0,0.0,Draw
Azerbaijan,Luxembourg,FIFA World Cup qualification,0,2021,11,0.6,2.4,0.8,2.4,1.0,1.2,0.2,0.2,Loss
Georgia,Sweden,FIFA World Cup qualification,0,2021,11,0.6,2.4,2.0,0.8,1.2,0.0,0.2,0.0,Win
Greece,Spain,FIFA World Cup qualification,0,2021,11,1.2,1.2,2.0,1.0,0.0,1.8,0.0,0.0,Loss
Russia,Cyprus,FIFA World Cup qualification,0,2021,11,1.4,0.2,0.4,2.4,1.6,0.0,0.4,0.0,Win
Malta,Croatia,FIFA World Cup qualification,0,2021,11,1.0,1.8,1.8,0.4,1.6,2.4,0.0,0.0,Loss
Slovakia,Slovenia,FIFA World Cup qualification,0,2021,11,1.0,1.0,1.4,1.2,1.8,1.4,0.0,0.2,Draw
Germany,Liechtenstein,FIFA World Cup qualification,0,2021,11,3.6,0.2,0.2,2.6,3.2,0.0,0.0,0.0,Win
Armenia,North Macedonia,FIFA World Cup qualification,0,2021,11,0.4,1.8,1.2,1.2,0.0,2.0,0.0,0.2,Loss
Romania,Iceland,FIFA World Cup qualification,0,2021,11,1.2,0.4,1.4,1.8,0.0,0.0,0.0,0.0,Draw
Ecuador,Venezuela,FIFA World Cup qualification,0,2021,11,1.4,1.0,0.8,2.0,1.6,0.0,0.2,0.0,Win
Paraguay,Chile,FIFA World Cup qualification,0,2021,11,0.6,1.6,1.2,1.0,0.0,1.4,0.0,0.0,Loss
Peru,Bolivia,FIFA World Cup qualification,0,2021,11,0.6,0.8,1.2,1.2,1.8,0.0,0.0,0.0,Win
Brazil,Colombia,FIFA World Cup qualification,0,2021,11,2.0,0.4,0.8,0.4,2.0,0.0,0.2,0.0,Win
Burkina Faso,Niger,FIFA World Cup qualification,1,2021,11,1.8,0.4,1.0,3.4,2.0,1.8,0.2,0.4,Draw
Djibouti,Algeria,FIFA World Cup qualification,1,2021,11,0.4,3.8,4.8,0.6,0.0,3.0,0.0,0.6,Loss
Gabon,Libya,FIFA World Cup qualification,0,2021,11,1.0,1.6,0.6,1.2,1.4,0.0,0.0,0.0,Win
Angola,Egypt,FIFA World Cup qualification,0,2021,11,1.0,1.0,1.6,0.2,1.6,1.6,0.0,0.2,Draw
Guinea,Guinea-Bissau,FIFA World Cup qualification,0,2021,11,1.4,1.8,1.6,2.2,0.0,0.0,0.0,0.0,Draw
Morocco,Sudan,FIFA World Cup qualification,0,2021,11,3.0,0.2,1.6,1.8,2.6,0.0,0.2,0.0,Win
Canada,Costa Rica,FIFA World Cup qualification,0,2021,11,1.8,0.6,0.8,1.0,2.0,0.0,0.2,0.0,Win
Honduras,Panama,FIFA World Cup qualification,0,2021,11,0.2,1.8,1.2,1.2,2.4,1.6,0.2,0.0,Loss
El Salvador,Jamaica,FIFA World Cup qualification,0,2021,11,0.4,1.4,0.6,1.2,1.4,1.6,0.0,0.0,Draw
United States,Mexico,FIFA World Cup qualification,0,2021,11,1.8,0.8,1.8,1.0,1.8,0.0,0.0,0.0,Win
Northern Ireland,Lithuania,FIFA World Cup qualification,0,2021,11,1.2,1.0,0.8,3.0,1.6,0.0,0.4,0.0,Win
Italy,Switzerland,FIFA World Cup qualification,0,2021,11,1.8,0.8,1.6,0.2,1.8,2.0,0.2,0.0,Draw
Moldova,Scotland,FIFA World Cup qualification,0,2021,11,0.4,2.2,1.2,0.8,0.0,1.4,0.0,0.2,Loss
Denmark,Faroe Islands,FIFA World Cup qualification,0,2021,11,2.6,0.0,0.4,1.8,2.6,1.2,0.2,0.0,Win
Austria,Israel,FIFA World Cup qualification,0,2021,11,1.2,1.4,2.6,2.2,1.6,2.8,0.0,0.0,Win
England,Albania,FIFA World Cup qualification,0,2021,11,3.0,0.4,1.6,1.0,2.8,0.0,0.2,0.0,Win
Andorra,Poland,FIFA World Cup qualification,0,2021,11,1.2,2.2,3.6,0.6,1.4,3.0,0.2,0.0,Loss
Hungary,San Marino,FIFA World Cup qualification,0,2021,11,0.6,1.6,0.2,4.4,2.0,0.0,0.4,0.0,Win
Uruguay,Argentina,FIFA World Cup qualification,0,2021,11,1.2,1.8,2.0,0.2,0.0,1.8,0.0,0.0,Loss
Burundi,Myanmar,Friendly,1,2021,11,2.5,1.25,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,Win
Nicaragua,Cuba,Friendly,0,2021,11,2.4,1.2,2.0,1.0,0.0,0.0,0.0,0.0,Win
Sierra Leone,Comoros,Friendly,1,2021,11,0.8,0.4,1.8,2.0,0.0,0.0,0.0,0.0,Loss
Bangladesh,Maldives,Mahinda Rajapaksa Cup,1,2021,11,0.8,1.0,1.6,1.6,0.0,0.0,0.0,0.0,Win
Sri Lanka,Seychelles,Mahinda Rajapaksa Cup,0,2021,11,1.2,1.8,1.0,5.333333333333333,0.0,0.0,0.0,0.0,Loss
Zambia,Mauritania,FIFA World Cup qualification,0,2021,11,0.6,1.2,0.6,1.2,1.6,0.0,0.0,0.0,Win
Equatorial Guinea,Tunisia,FIFA World Cup qualification,0,2021,11,1.0,1.2,1.8,0.0,1.2,0.0,0.2,0.0,Win
Cape Verde,Central African Republic,FIFA World Cup qualification,0,2021,11,1.0,1.2,0.4,1.8,1.2,1.2,0.0,0.0,Win
Liberia,Nigeria,FIFA World Cup qualification,1,2021,11,0.4,1.4,1.2,1.2,0.0,1.4,0.0,0.2,Loss
Malawi,Cameroon,FIFA World Cup qualification,1,2021,11,0.6,1.8,1.4,0.6,0.0,1.6,0.0,0.2,Loss
Ivory Coast,Mozambique,FIFA World Cup qualification,1,2021,11,1.4,0.4,0.4,1.2,1.6,0.0,0.4,0.0,Win
Bosnia and Herzegovina,Finland,FIFA World Cup qualification,0,2021,11,1.4,0.8,0.8,0.8,1.4,1.0,0.2,0.2,Loss
France,Kazakhstan,FIFA World Cup qualification,0,2021,11,1.8,1.0,0.8,1.8,1.6,0.0,0.2,0.0,Win
Wales,Belarus,FIFA World Cup qualification,0,2021,11,1.2,0.8,0.4,1.8,1.4,2.2,0.4,0.4,Win
Belgium,Estonia,FIFA World Cup qualification,0,2021,11,2.4,1.4,0.8,1.4,2.2,1.4,0.0,0.0,Win
Norway,Latvia,FIFA World Cup qualification,0,2021,11,2.2,0.6,0.8,1.2,0.0,0.0,0.0,0.0,Draw
Turkey,Gibraltar,FIFA World Cup qualification,0,2021,11,1.8,2.0,0.4,4.0,1.8,0.0,0.2,0.0,Win
Montenegro,Netherlands,FIFA World Cup qualification,0,2021,11,1.0,1.6,3.6,0.4,2.4,2.8,0.2,0.6,Draw
Azerbaijan,Qatar,Friendly,0,2021,11,0.6,2.6,0.4,3.0,0.0,0.0,0.0,0.0,Draw
Nicaragua,Cuba,Friendly,0,2021,11,1.4,1.2,1.8,1.0,0.0,0.0,0.0,0.0,Win
Mali,Uganda,FIFA World Cup qualification,1,2021,11,2.0,0.0,0.6,0.2,1.8,0.0,0.2,0.0,Win
Zimbabwe,Ethiopia,FIFA World Cup qualification,0,2021,11,0.2,1.2,0.6,1.2,1.8,1.0,0.4,0.2,Draw
Ghana,South Africa,FIFA World Cup qualification,0,2021,11,1.2,0.6,1.2,0.2,1.4,0.0,0.0,0.0,Win
Senegal,Congo,FIFA World Cup qualification,0,2021,11,2.6,0.8,1.0,1.6,2.2,0.0,0.2,0.0,Win
DR Congo,Benin,FIFA World Cup qualification,0,2021,11,1.4,0.6,1.0,0.4,1.8,0.0,0.2,0.0,Win
Madagascar,Tanzania,FIFA World Cup qualification,0,2021,11,0.6,1.6,1.0,1.4,1.6,1.4,0.0,0.2,Draw
Portugal,Serbia,FIFA World Cup qualification,0,2021,11,2.8,0.2,2.6,0.6,2.0,1.6,0.8,0.4,Loss
Luxembourg,Republic of Ireland,FIFA World Cup qualification,0,2021,11,1.0,2.4,1.8,0.4,0.0,1.4,0.0,0.0,Loss
Spain,Sweden,FIFA World Cup qualification,0,2021,11,2.0,0.6,1.6,1.0,1.8,0.0,0.2,0.0,Win
Greece,Kosovo,FIFA World Cup qualification,0,2021,11,1.0,1.0,0.4,2.0,1.4,1.0,0.4,0.2,Draw
Croatia,Russia,FIFA World Cup qualification,0,2021,11,3.2,0.6,2.6,0.2,3.0,0.0,0.0,0.0,Win
Malta,Slovakia,FIFA World Cup qualification,0,2021,11,0.6,3.2,1.2,1.2,0.0,1.8,0.0,0.2,Loss
Slovenia,Cyprus,FIFA World Cup qualification,0,2021,11,1.6,1.4,0.4,3.0,1.6,1.2,0.2,0.2,Win
Liechtenstein,Romania,FIFA World Cup qualification,0,2021,11,0.2,4.0,0.8,0.4,0.0,1.4,0.0,0.0,Loss
North Macedonia,Iceland,FIFA World Cup qualification,0,2021,11,2.2,1.2,1.4,1.4,2.2,2.2,0.6,0.6,Win
Armenia,Germany,FIFA World Cup qualification,0,2021,11,0.4,2.8,5.0,0.2,1.6,4.2,0.4,0.2,Loss
Georgia,Uzbekistan,Friendly,0,2021,11,1.0,2.2,1.4,1.8,0.0,0.0,0.0,0.0,Win
Lithuania,Kuwait,Friendly,0,2021,11,0.6,2.4,0.4,2.2,0.0,0.0,0.0,0.0,Draw
Niger,Djibouti,FIFA World Cup qualification,0,2021,11,1.2,3.0,0.4,4.4,1.6,1.4,0.6,0.2,Win
Kenya,Rwanda,FIFA World Cup qualification,0,2021,11,0.4,1.6,0.2,1.4,1.8,2.2,0.0,0.0,Win
Namibia,Togo,FIFA World Cup qualification,1,2021,11,1.0,1.8,0.8,1.2,0.0,1.4,0.0,0.0,Loss
Guinea-Bissau,Sudan,FIFA World Cup qualification,1,2021,11,1.0,2.2,1.0,2.4,0.0,0.0,0.0,0.0,Draw
Northern Ireland,Italy,FIFA World Cup qualification,0,2021,11,0.6,0.8,1.8,0.8,0.0,0.0,0.0,0.0,Draw
Switzerland,Bulgaria,FIFA World Cup qualification,0,2021,11,1.4,0.2,1.8,1.2,1.8,0.0,0.0,0.0,Win
Scotland,Denmark,FIFA World Cup qualification,0,2021,11,1.6,0.4,2.8,0.2,1.6,0.0,0.2,0.0,Win
Austria,Moldova,FIFA World Cup qualification,0,2021,11,1.6,1.8,0.4,2.2,2.0,1.0,0.2,0.0,Win
Israel,Faroe Islands,FIFA World Cup qualification,0,2021,11,2.2,3.0,0.6,1.6,2.4,1.2,0.0,0.0,Win
Albania,Andorra,FIFA World Cup qualification,0,2021,11,1.4,1.2,1.0,3.0,2.0,0.0,0.0,0.0,Win
Poland,Hungary,FIFA World Cup qualification,0,2021,11,3.6,0.6,1.4,0.8,2.8,1.8,0.0,0.4,Loss
San Marino,England,FIFA World Cup qualification,0,2021,11,0.2,4.8,3.2,0.4,0.0,2.6,0.0,0.2,Loss
Bahrain,Kyrgyzstan,Friendly,0,2021,11,2.6,0.8,3.2,1.6,0.0,0.0,0.0,0.0,Win
Belarus,Jordan,Friendly,0,2021,11,0.6,2.6,2.2,0.6,0.0,0.0,0.0,0.0,Win
Kazakhstan,Tajikistan,Friendly,0,2021,11,0.4,3.0,2.0,1.2,0.0,0.0,0.0,0.0,Win
New Zealand,Gambia,Friendly,1,2021,11,1.5,0.5,1.2,0.8,0.0,0.0,0.0,0.0,Win
Indonesia,Afghanistan,Friendly,1,2021,11,1.4,2.4,1.4,1.4,0.0,0.0,0.0,0.0,Loss
Maldives,Seychelles,Mahinda Rajapaksa Cup,1,2021,11,1.8,1.8,1.0,4.0,0.0,0.0,0.0,0.0,Draw
Sri Lanka,Bangladesh,Mahinda Rajapaksa Cup,0,2021,11,1.2,1.8,1.0,1.2,0.0,0.0,0.0,0.0,Win
Algeria,Burkina Faso,FIFA World Cup qualification,0,2021,11,4.6,0.4,2.0,0.4,3.6,1.8,0.6,0.4,Draw
Mauritania,Equatorial Guinea,FIFA World Cup qualification,0,2021,11,0.2,2.0,1.0,0.8,1.6,1.2,0.2,0.2,Draw
Tunisia,Zambia,FIFA World Cup qualification,0,2021,11,1.6,0.2,1.4,1.2,2.4,1.6,0.4,0.2,Win
Liberia,Central African Republic,FIFA World Cup qualification,1,2021,11,0.4,1.4,0.6,1.2,1.4,1.2,0.6,0.0,Win
Nigeria,Cape Verde,FIFA World Cup qualification,0,2021,11,1.6,0.4,1.4,1.0,1.6,1.4,0.4,0.0,Draw
Mozambique,Malawi,FIFA World Cup qualification,1,2021,11,0.2,1.6,0.4,2.2,1.2,0.0,0.2,0.0,Win
Cameroon,Ivory Coast,FIFA World Cup qualification,0,2021,11,2.2,0.6,2.0,0.4,1.8,0.0,0.4,0.0,Win
Egypt,Gabon,FIFA World Cup qualification,0,2021,11,1.8,0.6,1.2,1.2,1.6,1.2,0.2,0.2,Win
Libya,Angola,FIFA World Cup qualification,0,2021,11,0.6,1.2,1.0,1.4,1.4,1.8,0.0,0.2,Draw
Morocco,Guinea,FIFA World Cup qualification,0,2021,11,3.4,0.2,1.0,1.6,2.8,0.0,0.2,0.0,Win
Lebanon,United Arab Emirates,FIFA World Cup qualification,0,2021,11,0.8,1.0,0.6,1.0,0.0,2.4,0.0,0.4,Loss
Iraq,South Korea,FIFA World Cup qualification,1,2021,11,0.6,1.2,1.0,0.4,0.0,1.4,0.0,0.4,Loss
Syria,Iran,FIFA World Cup qualification,1,2021,11,1.0,1.6,1.6,0.4,0.0,1.6,0.0,0.0,Loss
China,Australia,FIFA World Cup qualification,1,2021,11,1.2,2.0,1.6,0.6,2.6,1.8,0.2,0.0,Draw
Vietnam,Saudi Arabia,FIFA World Cup qualification,0,2021,11,0.8,2.2,1.6,0.6,0.0,1.8,0.0,0.4,Loss
Oman,Japan,FIFA World Cup qualification,0,2021,11,1.2,1.2,0.8,0.6,0.0,2.2,0.0,0.2,Loss
Jamaica,United States,FIFA World Cup qualification,0,2021,11,0.8,0.8,2.0,0.6,1.4,2.0,0.0,0.0,Draw
Canada,Mexico,FIFA World Cup qualification,0,2021,11,1.8,0.4,1.6,1.2,2.0,1.6,0.0,0.4,Win
Costa Rica,Honduras,FIFA World Cup qualification,0,2021,11,0.8,1.0,0.6,2.4,1.4,2.0,0.2,0.2,Win
Panama,El Salvador,FIFA World Cup qualification,0,2021,11,1.2,1.6,0.6,1.2,1.8,1.2,0.0,0.0,Win
Bosnia and Herzegovina,Ukraine,FIFA World Cup qualification,0,2021,11,1.4,1.2,1.2,1.0,0.0,1.6,0.0,0.0,Loss
Finland,France,FIFA World Cup qualification,0,2021,11,1.4,1.0,3.2,0.8,0.0,2.2,0.0,0.4,Loss
Wales,Belgium,FIFA World Cup qualification,0,2021,11,2.2,1.0,2.0,1.2,2.0,2.0,0.6,0.0,Draw
Czech Republic,Estonia,FIFA World Cup qualification,0,2021,11,2.4,1.2,0.6,1.0,1.6,0.0,0.0,0.0,Win
Gibraltar,Latvia,FIFA World Cup qualification,0,2021,11,0.2,4.6,0.2,1.0,1.0,2.0,0.4,0.4,Loss
Montenegro,Turkey,FIFA World Cup qualification,0,2021,11,1.0,1.6,2.6,1.6,2.2,2.4,0.2,0.2,Loss
Netherlands,Norway,FIFA World Cup qualification,0,2021,11,3.8,0.6,2.0,0.4,2.8,0.0,0.8,0.0,Win
Bolivia,Uruguay,FIFA World Cup qualification,0,2021,11,1.2,1.2,0.4,1.6,1.6,0.0,0.2,0.0,Win
Venezuela,Peru,FIFA World Cup qualification,0,2021,11,0.8,2.0,1.0,0.8,1.4,1.8,0.2,0.0,Loss
Colombia,Paraguay,FIFA World Cup qualification,0,2021,11,0.6,0.4,0.4,1.6,0.0,0.0,0.0,0.0,Draw
Argentina,Brazil,FIFA World Cup qualification,0,2021,11,1.6,0.0,2.0,0.4,0.0,0.0,0.0,0.0,Draw
Chile,Ecuador,FIFA World Cup qualification,0,2021,11,1.4,1.0,1.6,0.8,0.0,1.4,0.0,0.2,Loss
Sri Lanka,Seychelles,Mahinda Rajapaksa Cup,0,2021,11,1.2,1.4,0.8,3.2,0.0,0.0,0.0,0.0,Draw
Indonesia,Myanmar,Friendly,1,2021,11,1.0,2.2,0.5,6.0,0.0,0.0,0.0,0.0,Win
Iraq,Oman,Arab Cup,1,2021,11,0.6,1.8,1.0,1.4,0.0,0.0,0.0,0.0,Draw
Qatar,Bahrain,Arab Cup,0,2021,11,0.6,2.8,3.0,1.2,0.0,0.0,0.0,0.0,Win
Tunisia,Mauritania,Arab Cup,1,2021,11,1.6,0.4,0.2,1.8,0.0,0.0,0.0,0.0,Win
United Arab Emirates,Syria,Arab Cup,1,2021,11,0.8,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Win
Morocco,Palestine,Arab Cup,1,2021,12,3.6,0.2,2.8,0.4,0.0,0.0,0.0,0.0,Win
